name,school,subschool,descriptor,spell_level,casting_time,components,costly_components,range,area,effect,targets,duration,dismissible,shapeable,saving_throw,spell_resistence,description,source,verbal,somatic,material,focus,divine_focus,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,magus,adept,deity,SLA_Level,domain,short_description,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water,linktext,id,material_costs,bloodline,patron,mythic_text,augmented,mythic,bloodrager,shaman,psychic,medium,mesmerist,occultist,spiritualist,skald,investigator,hunter,haunt_statistics,ruse,draconic,meditative,summoner_unchained
Spell Gauge,divination,,mind-affecting,"bard 2, cleric/oracle 2, inquisitor 2, sorcerer/wizard 2, witch 2",1 standard action,"V, S, F (a silver piece)",0,close (25 ft. + 5 ft./2 levels),,,one creature,instantaneous,0,0,Will negates,yes,"You immediately discover some of the spells that the target knows or has prepared. The number of spells revealed to you is equal to your caster level. The target's lowest-level spells are revealed first-ignoring 0-level spells-in a random order. Once all of the target's 1st-level spells are revealed, the spell begins revealing 2nd-level spells, then 3rd-level spells. This spell does not reveal spells of 4th level or higher, nor does it reveal spelllike abilities or other special abilities. If cast on a creature that is not a spellcaster, that has only 0-level spells or spells of 4th level or higher prepared, that has expended all of its spells, or that has not prepared any spells that day, the spell has no effect.",Inner Sea Gods,1,1,0,0,0,2,2,2,,,2,,,,2,2,2,,,,Nethys,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1805,,,,,,0,,,,,,,,,,,,0,0,0,
Spell Scourge,abjuration,,,"cleric/oracle 7, sorcerer/wizard 7, witch 7",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one creature,instantaneous or 1d4 rounds; see text,0,0,Will negates,yes,"A whip of cracking magical might appears in your hand, allowing you lash spells from the mind of enemy spellcasters. With a lash of bluish-purple energy, you strip many protective spells and effects from a single creature. If the target of this spell is currently under the effects of any harmless spells or effects, it must succeed at a Will save or all of those spells and effects end, stripping the target of the benefit of those spells. If the target is not currently under the effect of least one harmless spell, the target is instead confused for 1d4 rounds.",Inner Sea Gods,1,1,0,0,0,7,7,7,,,,,,,7,,7,,,,Nethys,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1806,,,,,,0,,,,,,,,,,,,0,0,0,
Symbol Of Debauchery,enchantment,compulsion,"emotion, mind-affecting","bard 6, cleric/oracle 8, sorcerer/wizard 8, witch 8",10 minutes,"V, S, M (a set of bull genitals and powdered ruby worth 5,000 gp)",1,0 ft.; see text,,one symbol,,see text,0,0,Will negates,yes,"You conjure a sizable symbol into being, a rune suggestive of bloated bodies, flung food, and flowing wine. This spell functions as symbol of death, except that all creatures within 60 feet of the symbol of debauchery are instead filled with lust for the nearest conscious creature. This effect lasts for 1 round per caster level, even after creatures leave the symbol's area of effect. Affected creatures are compelled to rush to the nearest creature in order to caress and kiss it, and may take no other actions. Each creature receives a single Will save when the symbol of debauchery is triggered to negate the effect. If no other creatures are visible, an affected creature may act normally.",Inner Sea Gods,1,1,1,0,0,8,8,8,,,6,,,,8,,8,,,,,8,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1807,5000,,,,,0,,,,,,,,,,,,0,0,0,
Symbol Of Dispelling,abjuration,,,"cleric/oracle 8, sorcerer/wizard 8, witch 8",10 minutes,"V, S, M (pure grain alcohol and powdered diamond worth 5,000 gp)",1,0 ft.; see text,,one symbol,,instantaneous,0,0,none,no,"This spell functions as symbol of death, except that all creatures within 40 feet of the symbol of dispelling are instead affected as if by the area dispel function of greater dispel magic. Attempt a dispel check when casting symbol of dispelling. Once the symbol is triggered, apply the result of that check to each creature in the area, as well as each object that is the target of one or more spells. Unlike symbol of death, symbol of dispelling grants no saving throws, and it is not subject to spell resistance.",Inner Sea Gods,1,1,1,0,0,8,8,8,,,,,,,8,,8,,,,,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1808,5000,,,,,0,,,,,,,,,,,,0,0,0,
Tap Inner Beauty,divination,,,"bard 1, cleric/oracle 1, witch 1",1 standard action,"V, M (a tiny mirror)",0,personal,,,you,1 minute/level,0,0,,,"This spell allows you to tap into the natural beauty of your soul and let it shine from your eyes and your speech. While the spell is active, you gain a +2 insight bonus on all Charisma ability checks and Charisma-based skill checks.",Inner Sea Gods,1,0,1,0,0,,,1,,,1,,,,1,,1,,,,Shelyn,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1809,,,,,,0,,,,,,,,,,,,0,0,0,
Touch Of Bloodletting,necromancy,,,"antipaladin 2, cleric/oracle 1, druid 1, sorcerer/wizard 2, witch 2",1 standard action,"V, S",0,touch,,,living creature touched,1 round/level,0,0,Will negates,yes,"This spell causes any existing wounds that the target possesses to bleed profusely. If the creature's current total hit points are less than its maximum, this spell causes the creature to take 1 point of bleed damage each round and become exhausted for the duration of the spell. A successful DC 15 Heal check or any spell that cures hit point damage negates the effects of this spell.",Inner Sea Gods,1,1,0,0,0,2,2,1,1,,,,,,2,,1,2,,,Zon-Kuthon,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1810,,,,,,0,,,,,,,,,,1,,0,0,0,
Transplant Visage,transmutation,,evil,"alchemist 5, antipaladin 4, cleric/oracle 4, inquisitor 4, magus 5, sorcerer/wizard 5, witch 5",1 round,"V, S, M (one corpse)",0,personal,,,you,permanent,0,0,,,"This spell allows you to add a creature's stolen face to or remove such a face that you've already applied from your own. Before casting this spell, you must remove the face and eyes of a creature that has been dead no longer than 1 minute per caster level and place it over your own. Once you cast transplant visage, the creature's stolen skin magically melds with your own, making the expressions and eye color on your new face seem perfectly natural. Your new appearance grants you a +10 bonus on Disguise checks. Because the alteration made by transplant visage is permanent, there is no residual magical aura, and your new appearance is not recognized by detect spells. Transplant visage may be cast innumerable times, allowing a single caster to wear layers upon layers of stolen faces. However, only the topmost face is visible at any one time. Transplant visage may also be used to remove a previously stolen face. This is the only way to remove a face short of using greater polymorph, miracle, or wish. When used in this way, transplant visage c auses t he t opmost f ace t o fl ake o ff a nd crumble into dust. A face so removed may not be reused. If the caster is wearing several stolen faces when the topmost face is removed, the next face down is revealed, and may be used as normal.",Inner Sea Gods,1,1,1,0,0,5,5,4,,,,,5,,5,4,4,4,5,,,5,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1812,,,,,,0,,,,,,,,,,,,0,0,0,
Vengeful Stinger,transmutation,polymorph,poison,"cleric/oracle 6, sorcerer/wizard 5, summoner/unchained summoner 5, witch 5",1 standard action,"V, S, M (a living wasp), DF",0,personal,,,you,1 round/level,0,0,Fortitude negates; see text,no,"You grow a long, wasp-like tail complete with stinger that can strike those who dare attack you. While you are under the effects of this spell, when a creature adjacent to you hits you with a melee attack, you can make an attack of opportunity with your stinging tail, even if your opponent's attack would not otherwise provoke an attack of opportunity. You must otherwise be eligible to make an attack of opportunity to use this ability. The attack is made with your full attack bonus, and with a +2 sacred bonus on the attack roll. The stinging tail is considered a light weapon with a critical range of 19-20/x2. On a successful hit, the target takes 1d8 points of damage plus an amount of damage equal your Strength modifier and must succeed at a Fortitude save or it takes 1d4 points of Dexterity damage. This poison damage is also modified on a confirmed critical hit.",Inner Sea Gods,1,1,1,0,1,5,5,6,,,,,,5,5,,6,,,,Calistria,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1814,,,,,,0,,,,,,,,,,,,0,0,0,5
Vexing Miscalculation,enchantment,compulsion,mind-affecting,"cleric/oracle 2, inquisitor 2, witch 2",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one creature,1 minute/level or until discharged,0,0,Will negates,yes,"You frustrate an opponent with ill fortune that leads even its most accurate attacks astray. The target is unable to score critical threats for the duration of this spell, even if the result of its roll would normally be a critical threat. If the creature rolls a natural 20, the attack still hits regardless of its opponent's AC, but the hit is not eligible for a critical confirmation roll. Once a critical threat has been foiled by vexing miscalculation, the spell is discharged.",Inner Sea Gods,1,1,0,0,0,,,2,,,,,,,2,2,2,,,,,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1815,,,,,,0,,,,,,,,,,,,0,0,0,
Virulence,necromancy,,evil,"cleric/oracle 4, witch 4",1 standard action,"V, S",0,40 ft.,all living creatures within a 40-ft.-radius burst centered on you,,,instantaneous,0,0,see text,yes,"All living creatures within the area of effect, including yourself, must immediately attempt a saving throw with a -2 penalty against any and all diseases they have contracted, even if the onset time has not yet elapsed. On a failed saving throw, the affliction has its usual effect. A successful save does not count toward curing the affliction.",AP 81,1,1,0,0,0,,,4,,,,,,,4,,4,,,,,4,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1818,,,,,,0,,,,,,,,,,,,0,0,0,
Calculated Luck,divination,,,"cleric/oracle 3, witch 4",1 standard action,"V, S",0,personal,,,you,1 round/level (D),1,0,none,no,"You are able to use the Path of Numbers to substantially boost your combat preparedness, but your foresight comes at a price. Roll 3d8 and refer to the Eight Basic Energies table on page 51. After rolling ,assign each die to one of the following. • Energy Type: You gain vulnerability to the energy type that matches the die's result for the duration of the spell. You take half again as much damage (+50%) from that energy type, regardless of whether you successfully saved against the damaging spell or effect. • Magic School: For the spell's duration, you cast all spells from the school that matches the die's result at +1 caster level. • d20 Roll Type: You receive a +2 luck bonus on the d20 roll that matches the die's result for the duration of the spell.",Occult Mysteries,1,1,0,0,0,,,3,,,,,,,4,,3,,,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1819,,,,,,0,,,,,,,,,,,,0,0,0,
Lucky Number,transmutation,,,"bard 1, cleric/oracle 1, druid 1, inquisitor 1, paladin 1, sorcerer/wizard 1, summoner/unchained summoner 1, witch 1",1 standard action,"V, S",0,touch,,,one willing creature,24 hours or until discharged,0,0,none,no,"You are able to tweak tiny variables affecting a creature's immediate future in order to grant the target a bit of luck at the right time. Roll a d20; once during the duration of lucky number, when the target creature rolls that result (regardless of what type of dice the target rolls), the creature has the option to either reroll the result or add a +2 luck bonus to the result. The creature must decide to use this ability before the success or failure of the original roll is known. A creature can have only one lucky number at a time. If lucky number is cast on a creature already affected by that spell, the new number replaces the previous one.",Occult Mysteries,1,1,0,0,0,1,1,1,1,,1,1,,1,1,1,1,,,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1821,,,,,,0,,,,,,,,,,1,,0,0,0,1
Mathematical Curse,necromancy,,curse,"antipaladin 2, bard 2, cleric/oracle 3, sorcerer/wizard 2, witch 2",1 standard action,"V, S, M/DF (a full set of 10 fingernails)",0,touch,,,one living creature,see text,0,0,Will negates,yes,"Using the Path of Numbers, you are able to influence the seemingly random elements in the environment around a creature, reducing that creature's efficacy. Roll 3d8 and choose one of the dice-this die's result is the penalty mathematical curse imparts. Next, choose either of the two remaining dice; the d20 roll corresponding to that result on the Eight Basic Energies table is the roll the spell's penalty applies to. The result of the final die represents the number of rounds that mathematical curse lasts. A creature can be under the influence of only one mathematical curse at a time. If mathematical curse is cast on a creature already affected by that spell, the new curse replaces the previous one.",Occult Mysteries,1,1,1,0,1,2,2,3,,,2,,,,2,,3,2,,,,2,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1822,,,,,,0,,,,,,,,,,,,0,0,0,
Numerological Evocation,evocation,,,"magus 3, sorcerer/wizard 3, witch 4",1 standard action,"V, S",0,see text,,,see text,instantaneous,0,0,Reflex half,yes,"You can use the Path of Numbers to calculate the latent magical energies all around you and fire customized rays of elemental energy that damage nearby targets. Roll 1d6 per 2 caster levels you possess. This is your dice pool. You will use each die in the pool exactly once to customize numerological evocation. Choose a number of dice in the pool, and match their results to the values in the first column of the Eight Basic Energies table to determine the types of energy damage the spell deals. You can allocate any number of dice in this manner, provided you still have enough dice remaining for the subsequent steps. Next, allocate one of the dice to represent the total number of target creatures you can affect, including the initial target. No matter how many creatures you are eligible to affect, no two affected creatures can be more than 15 feet apart. Next, allocate any number of the dice to represent the range of numerological resistance. The range of the spell is 10 x the sum of the allocated dice. Finally, add up the results of the dice remaining in the pool. This is the amount of damage that numerological evocation deals to the first creature hit. A successful Reflex save halves this damage. Secondary targets take 50% of the damage dealt to the first creature hit (rounded up), and successful Reflex saves negate this damage.",Occult Mysteries,1,1,0,0,0,3,3,,,,,,,,4,,,,3,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1823,,,,,,0,,,,,,,,,,,,0,0,0,
Spectral Saluqi,necromancy,,,"sorcerer/wizard 6, witch 6",1 round,"V, S, F (a precious metal canine statue worth 100 gp)",1,close (25 ft. + 5 ft./2 levels),,one spectral dog,,10 minutes/level (D),1,0,none,no,"This spell creates a spectral saluqi, an undead canine resembling an oversized hound with black fur, a gray ruff and tail, and milky gray eyes. The hound shares your alignment and can converse with you telepathically. It can see and attack ethereal creatures, and otherwise has the same statistics as a yeth hound (Pathfinder RPG Bestiary 286). It usually leaves no tracks because it prefers to fly an inch above the ground. You are immune to the hound's bay ability. The hound's bite is considered aligned to any single alignment you possess for the purposes of overcoming damage reduction.",Occult Mysteries,1,1,0,0,0,6,6,,,,,,,,6,,,,,,,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1827,100,,,,,0,,,,,,,,,,,,0,0,0,
"Harrowing, Greater",divination,,,"bard 5, sorcerer/wizard 6, witch 6",10 minutes,"V, S, F (a harrow deck)",0,touch,,,"one creature, plus one additional creature for every 3 caster levels",1 day/level or until fulfilled,0,0,,,"This spell functions as harrowing, except it can affect an entire group of creatures and allows its subjects some measure of control over their destiny. Subjects of a greater harrowing spell record and spend their accumulated bonuses and penalties individually, according to their own alignment. Each participant in a greater harrowing can gain a special ability to seize control of fate if a card that matches that participant's alignment is drawn. Like the bonuses and penalties granted by the spell, the special ability can be used once before the end of the spell's duration. The exact ability gained depends on the card's suit; if multiple cards that match a participant's alignment are drawn, the participant can select one suit of her choice during the spell's casting. Hammers: As a standard action, you can grant yourself a +4 enhancement bonus to Strength for 1 minute. While this bonus persists, you can reroll any bull rush, grapple, or sunder combat maneuver checks. You must use the result of this second roll, even if it is worse. Keys: As a standard action, you can grant yourself a +4 enhancement bonus to Dexterity for 1 minute. While this bonus persists, you gain evasion, as the rogue class feature. If you already possess evasion, you instead gain improved evasion, as the advanced rogue talent. Shields: As a standard action, you can grant yourself a +4 enhancement bonus to Constitution for 1 minute. While this bonus persists, you gain fast healing 1 and don't die until you reach a number of negative hit points equal to double your Constitution. Books: As a standard action, you can grant yourself a +4 enhancement bonus to Intelligence for 1 minute. While this bonus persists, you gain a +3 enhancement bonus on checks with all skills you have no ranks in, and you can use those skills even if they can't normally be used untrained. Stars: As a standard action, you can grant yourself a +4 enhancement bonus to Wisdom for 1 minute. While this bonus persists, you gain immunity to one of the following (your choice): charm and compulsion effects, curse effects, or fear effects. Crowns: As a standard action, you can grant yourself a +4 enhancement bonus to Charisma for 1 minute. While this bonus persists, whenever you succeed at a Diplomacy or Intimidate check to improve a nonhostile creature's attitude toward you, that creature's attitude toward you becomes helpful for the remaining duration of the Charisma bonus, regardless of the number of steps by which you would normally improve its attitude. The creature reverts to its original attitude after the duration expires. A single creature can be under the effects of only one harrowing or greater harrowing at a time. If the subject is targeted with a second harrowing or greater harrowing spell while a previous harrowing or greater harrowing is s till a ffecting him, the new spell automatically fails for that subject.",The HarrowHandbook,1,1,0,0,0,6,6,,,,5,,,,6,,,,,,,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1828,,Harrow (15),,,,0,,,,,,,,,,,,0,0,0,
Aggravate Affliction,necromancy,,,"cleric/oracle 3, druid 3, sorcerer/wizard 4, witch 3",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one creature,instantaneous,0,0,see text,yes,"All recurring afflictions (those with a frequency,including curses, diseases, and poison) possessed by the targeted creature immediately trigger, requiring an immediate saving throw (as described in the affliction) to avoid suffering their effects. A successful saving throw does not count toward ending the affliction, and this extra save does not change the timing of the next save against the affliction. Afflictions without a frequency are unaffected by this spell.",AP 82,1,1,0,0,0,4,4,3,3,,,,,,3,,3,,,,,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1830,,,,,,0,,,,,,,,,,3,,0,0,0,
"Bestow Curse, Greater",necromancy,,,"cleric/oracle 7, sorcerer/wizard 8, witch 7",1 standard action,"V, S",0,touch,,,creature touched,permanent,0,0,Will negates,yes,"You place a curse on the subject. Choose one of the following. • -12 penalty to an ability score, or -6 penalty to two ability scores (to a minimum ability score of 1). • -8 penalty on attack rolls, saves, ability checks, and skill checks. • Each turn, the target has a 25% chance to act normally; otherwise, it takes no actions. • Bestow one of the curses or variants in this article. • Bestow curse of the ages or unluck (Core Rulebook 557). If a specific affliction is bestowed, the save DC of the spell replaces the usual save DC of the affliction. You can also invent your own curse, but it should be no more powerful than those described above. The curse bestowed by this spell cannot be dispelled, but it can be removed with a break enchantment, limited wish, miracle, or wish spell. It cannot be removed with remove curse or suppressed with abeyance. The DC to remove the curse with break enchantment increases by 5.",AP 82,1,1,0,0,0,8,8,7,,,,,,,7,,7,,,,,8,Corruption (6),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1831,,,,,,0,,,,,,,,,,,,0,0,0,
Storm Step,conjuration,teleportation,electricity,"magus 3, sorcerer/wizard 3, witch 3",1 standard action,V,0,close (25 ft. + 5 ft./2 levels),,,you,instantaneous,0,0,Reflex halves,yes,"You are able to harness the power of the storm to transport yourself a short distance, by taking the form of a furious, sizzling bolt of elemental electricity. You must either have line of sight to your destination or you must specify a direction and distance within range. Creatures and objects in the path of your passage take 1d8 points of electricity damage per 2 caster levels (maximum 5d8). A successful Reflex save halves the damage. If your path intersects with a solid object, you damage the barrier accordingly. If the damage is enough to break through the barrier, you continue beyond the barrier as long as the spell's range permits; otherwise, your movement stops in the square adjacent to the barrier and the effect ends.",Blood Of The Elements,1,0,0,0,0,3,3,,,,,,,,3,,,,3,,,3,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1833,,,,,,0,,,,,,,,,,,,0,0,0,
Magnetic Field,abjuration,,,"alchemist 6, cleric/oracle 7, magus 6, sorcerer/wizard 7, summoner/unchained summoner 6, witch 7",1 standard action,"V, S",0,30 ft.,30-ft.-radius emanation,,,1 round/2 levels (D),1,0,Reflex negates (object; see text),yes (object),"You create a spherical magnetic field that surrounds you to a range of 30 feet and follows you for the duration of the spell. Unattended metal objects in range-including weapons, armor, and anything made primarily out of metal-are pulled violently toward you, stopping just short of your space and falling harmlessly to the ground. Objects secured to a nonmetallic fixture remain where they are unless a forceful tug would be enough to detach them. Loose objects weighing more than 500 pounds are not affected. If the magnetic field would cause a dangerous metal object such as a sword or anvil to intersect a square occupied by a creature, that creature must succeed at a Reflex save or take damage as if from an improvised weapon of the object's size (or smaller or larger, at the GM's discretion). A creature in the area wearing metal armor, wielding a metal weapon, or holding a metal object must succeed at a Reflex save or be dragged 5 feet closer to you in a straight line, as if affected by the pull universal monster rule (Bestiary 303). A creature can drop a metal object it's holding as a free action to avoid the effect if it's not wearing metal armor; a creature being dragged by its shield can loosen it as a move action and drop it as a free action. Creatures made entirely or mostly of metal take a -2 penalty on their Reflex saves. Creatures that fail their saves by 5 or more are pulled an additional 5 feet closer for every increment of 5 by which they failed their saves.",People Of The River,1,1,0,0,0,7,7,7,,,,,6,6,7,,7,,6,,,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1838,,Nanite (15),,,,0,,,,,,,,,,,,0,0,0,6
Riversight,divination,scrying,,"cleric/oracle 3, druid 2, inquisitor 3, ranger 2, witch 3",1 minute,"V, S, F/DF (a smooth river stone)",0,see text,,magical sensor,nonmagical freshwater waterway,1 minute/level (D),1,0,none,no,"You can view events transpiring along a natural watercourse you touch. You can see anything on or within the river as if you were present at that location, or you can observe anything happening within 15 feet of the river's banks as if peering from the water's surface. Moving your point of view to a different location along the river is a standard action, though your perception can follow something moving along the river as a free action. The range of this spell is affected by whether you are attempting to gaze up or downriver-if viewing a location downriver, you can view any spot within 2 miles per caster level; if viewing upriver, you can view any spot within 1/2 mile per caster level. The magical sensor created by this spell can travel only as far along the river as your range and the river permits; obstructions such as dams and reservoirs halt the sensor, as does an estuary flowing into the sea or other body of saltwater.",People Of The River,1,1,0,0,1,,,3,2,2,,,,,3,3,3,,,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1840,,,,,,0,,,,,,,,,,2,,0,0,0,
Sabotage Construct,transmutation,,,"bard 5, inquisitor 5, sorcerer/wizard 6, witch 6",1 standard action,"S, V",0,touch,,,,1 round/level,0,0,Will partial,yes,"This spell functions as confusion, except that it affects only constructs. When you are rolling for a confused construct's behavior, a result of 26-50 indicates the construct twitches spasmodically. On a successful Will save, the construct is confused for only 1 round.",People Of The River,1,1,0,0,0,6,6,,,,5,,,,6,5,,,,,,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1841,,,,,,0,,,,,,,,,,,,0,0,0,
Discharge,abjuration,,,"bard 3, cleric/oracle 3, magus 3, sorcerer/wizard 3, witch 3",1 standard action,"V, S",0,medium (100 ft. + 10 ft./level),,,one creature or technological object,instantaneous,0,0,Fortitude negates,no,"Discharge dissipates the charges from one technical object, temporarily depowers one electrically powered technological object that does not use charges, or severely hinders a creature with the robot subtype. If the spell targets an object with charges, the object loses all of its remaining charges. If the object is powered by electrical means other than charges, its functions are suppressed for 1d4 rounds. If the spell targets a creature not of the robot subtype, it affects a random charged or electrically powered item in that creature's possession. If the target is a robot, the robot is staggered and cannot use any energy-based attacks for 1d4 rounds. A robot that's affected by this spell receives a new saving throw at the end of each round to shrug off the effect.",Technology Guide,1,1,0,0,0,3,3,3,,,3,,,,3,,3,,3,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1845,,,,,,0,,,,,,,,,,,,0,0,0,
"Discharge, Greater",abjuration,,,"bard 6, cleric/oracle 6, magus 6, sorcerer/wizard 6, witch 6",1 standard action,"V, S",0,medium (100 ft. + 10 ft./level),"one creature or technological object, or a 20-ft.-radius burst",,"one creature or technological object, or a 20-ft.-radius burst",instantaneous,0,0,Fortitude negates,no,"This spell functions as discharge, except it can discharge multiple technological objects and can be used to target an area. You choose to use greater discharge in one of two ways: an area discharge or a targeted discharge. Area Discharge: When greater discharge is used in this way, the spell affects everything within a 20-foot-radius burst. Each creature in the area is affected as though by discharge (affecting only one object in the creature's possession), and each unattended object is similarly affected. Targeted Discharge: This spell functions as discharge, but if the target is a creature, it can discharge one randomly determined object from the target's charged or electrically powered possessions for every 4 caster levels you possess.",Technology Guide,1,1,0,0,0,6,6,6,,,6,,,,6,,6,,6,,,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1846,,,,,,0,,,,,,,,,,,,0,0,0,
Infuse Robot,transmutation,,,"cleric/oracle 7, druid 7, sorcerer/wizard 7, witch 7",1 standard action,"V, S",0,medium (100 ft. + 10 ft./level),,,one robot,10 minutes/level (D),1,0,Will negates,yes,"If the targeted robot fails its Will saving throw, it transforms into a magical construct made of wood, stone, flesh, or bone. The robot's statistics and abilities do not change, although it is now a magical construct rather than a technological one. It loses the robot subtype, but does not lose its Intelligence score (if any). You can issue mental commands to the infused robot as long as it stays within range of the spell; issuing commands in this manner is a free action for you. When the spell's duration runs out, the robot transforms back to normal but is staggered for 1d4 rounds.",Technology Guide,1,1,0,0,0,7,7,7,7,,,,,,7,,7,,,,,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1847,,,,,,0,,,,,,,,,,,,0,0,0,
Irradiate,conjuration,creation,,"cleric/oracle 3, druid 4, magus 3, sorcerer/wizard 3, summoner/unchained summoner 3, witch 3",1 standard action,"V, S",0,medium (100 ft. + 10 ft./level),,special (see below),,instantaneous,0,0,Fortitude partial (see below),no,"The spell's area of effect floods with dangerous radiation. The strength of the radiation you create depends on your caster level, as detailed below. The central irradiated area is always a 10-foot-radius spread that expands normally per the rules for radiation areas of effect (see page 55). Creatures within the area are exposed to the radiation only once; the radiation does not linger in the area. The save to resist the radiation effects is set by the spell, not the standard save DC for radiation. Caster Level Radiation Level 6th or lower Low 7th-9th Medium 10th-16th High 17th or higher Severe",Technology Guide,1,1,0,0,0,3,3,3,4,,,,,3,3,,3,,3,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1848,,,,,,0,,,,,,,,,,4,,0,0,0,3
Remove Radioactivity,conjuration,healing,,"bard 4, cleric/oracle 4, druid 4, inquisitor 4, paladin 4, ranger 4, witch 4",1 standard action,"V, S",0,touch,,,creature or object touched,instantaneous,0,0,Fortitude negates (object),yes (object),"You remove all ongoing radiation effects, both primary and secondary, on a single target if you succeed at a caster level check (DC = the Fortitude DC associated with the radiation effect). In addition, you immediately restore 1d4 points of Constitution drain and 1d4 points of Strength drain caused by radiation-this spell cannot restore ability damage or drain caused by other sources. When cast on an area, a single casting of remove radioactivity removes radiation from a 20-foot-radius area around the point you touch. This spell has no power to negate naturally radioactive materials, and as long as such materials remain in an area, the radiation that was removed may return.",Technology Guide,1,1,0,0,0,,,4,4,4,4,4,,,4,4,4,,,,,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1855,,,,,,0,,,,,,,,,,4,,0,0,0,
"Remove Radioactivity, Greater",conjuration,healing,,"cleric/oracle 8, druid 8, witch 8",1 standard action,"V, S",0,touch,,,creature or object touched,instantaneous,0,0,Fortitude negates (object),yes (object),"This spell functions like remove radioactivity, save that it cures all ability damage and drain due to radioactivity that the target has taken. In addition, you can deplete a radioactive object as well, although because you must touch the object to affect it, you expose yourself to at least 1 round of contact with the object's radiation. You must succeed at a caster level check (DC = 5 + the Fortitude DC associated with the radiation effect) in order to deplete the object. If you are successful, the object no longer emits radiation. In the case of a nuclear reactor or atomic warhead, this permanently renders the reactor or warhead inert and harmless.",Technology Guide,1,1,0,0,0,,,8,8,,,,,,8,,8,,,,,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1856,,,,,,0,,,,,,,,,,,,0,0,0,
