name,school,subschool,descriptor,spell_level,casting_time,components,costly_components,range,area,effect,targets,duration,dismissible,shapeable,saving_throw,spell_resistence,description,source,verbal,somatic,material,focus,divine_focus,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,magus,adept,deity,SLA_Level,domain,short_description,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water,linktext,id,material_costs,bloodline,patron,mythic_text,augmented,mythic,bloodrager,shaman,psychic,medium,mesmerist,occultist,spiritualist,skald,investigator,hunter,haunt_statistics,ruse,draconic,meditative,summoner_unchained
Enlarge Tail,transmutation,,,"alchemist 1, antipaladin 1, druid 1, magus 1, sorcerer/wizard 1, summoner/unchained summoner 1, witch 1",1 standard action,"V, S",0,personal,,,your tail,1 hour/level,0,0,,,"When attacking with your tail or tail weapons, you gain 5 feet of reach, a +1 bonus on attack rolls, and a +2 bonus on damage rolls.",Kobolds Of Golarion,1,1,0,0,0,1,1,,1,,,,1,1,1,,,1,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1653,,,,,,0,,,,,,,,,,1,,0,0,0,1
Erode Defenses,transmutation,,,"magus 2, sorcerer/wizard 3, witch 3",1 standard action,"V, S",0,close (25 ft. + 5 ft./level),,,one creature,1 round/level,0,0,Fortitude negates (see below),yes,"Your spell slowly begins to eat away at the defenses of your target. If the target fails its saving throw, it loses 1 point from any damage reduction and natural armor bonus it may have. If the initial save was not successful, the target may attempt a new saving throw each round for the duration of the spell or continue to suffer cumulative losses. If the first save fails but a subsequent save succeeds, the eroding effects stop at that point, though any of the penalties already accrued remain until the spell expires. At the end of the spell's duration, the target's damage reduction and natural armor bonus immediately return to normal. Only one erode defenses spell can affect a particular target at any one time.",Dragonslayer's Handbook,1,1,0,0,0,3,3,,,,,,,,3,,,,2,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1672,,,,,,0,,,,,,,,,,,,0,0,0,
Kreighton's Perusal,divination,,,"bard 1, cleric/oracle 1, magus 1, sorcerer/wizard 1",1 standard action,"V, S",0,touch,,,book touched,instantaneous,0,0,"Will negates (harmless, object)","yes (harmless, object)","You gain a brief but incomplete understanding of one book's contents, equivalent to having skimmed its pages for 1 hour. This insight is not sufficient to translate unknown languages, decipher codes, or memorize text, but it does allow the caster to learn what topics the book discusses- invaluable to a Pathfinder who must make a snap decision when performing research or deciding whether or not to abscond with a volume. In addition, you instantly benefit from any bonuses or effects the book would normally grant to anyone who reads it for 1 hour (such as the bonuses gained from reading volumes of the Pathfinder Chronicles; see pages 26-27).",Pathfinder Society Primer,1,1,0,0,0,1,1,1,,,1,,,,,,1,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1676,,,,,,0,,,,,,,,,,,,0,0,0,
Page-Bound Epiphany,divination,,,"bard 2, cleric/oracle 2, magus 2, sorcerer/wizard 2",1 round,"V, S, F (a book with blank pages)",0,personal,,,,1 round/level (see text),0,0,none,no,"You magically scour the world's libraries for information that might refresh your memory about a topic. Upon casting this spell, the focus book's pages fill with snippets and selections from countless books. You can spend up to 1 round per caster level (maximum 10) reading these notes. You may cease reading at any time, and when you do you can immediately attempt one Knowledge check with a +1 circumstance bonus for each round you spent studying the book (maximum +10). The writing disappears when the spell ends, and if you fail to succeed at a Knowledge check on the round you stop reading the notes, you don't gain the benefits of this spell.",Pathfinder Society Primer,1,1,0,0,0,2,2,2,,,2,,,,,,2,,2,,,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1677,,,,,,0,,,,,,,,,,,,0,0,0,
Collaborative Thaumaturgy,universal,,,"bard 3, cleric/oracle 3, druid 3, magus 3, summoner/unchained summoner 3, sorcerer/wizard 3, witch 3",1 immediate action,"V, S, F (a bronze tuning fork)",0,close (25 ft. + 5 ft./2 levels),,,one creature,instantaneous,0,0,,,"You tap into the magical resonance between you and your allies to enhance one another's magic. Cast this spell when an ally casts a spell at least 1 level lower than the highest-level spell she can cast. The ally casts her spell as if one of the following metamagic feats were applied to it without increasing the spell level or casting time: Enlarge Spell, Extend Spell, Silent Spell, or Still Spell. If the ally is the target of two collaborative thaumaturgy spells when casting a spell, the ally can instead apply the Empower Spell metamagic feat to a spell at least 2 levels lower than the highest-level spell she can cast. Finally, if the ally is the target of three collaborative thaumaturgy spells when casting a spell, she can instead apply the Maximize Spell or Widen Spell metamagic feat to a spell at least 3 levels lower than the highest-level spell she can cast. You can't target yourself with collaborative thaumaturgy.",Pathfinder Society Primer,1,1,0,0,0,3,3,3,3,,3,,,3,3,,3,,3,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1678,,,,,,0,,,,,,,,,,3,,0,0,0,3
Cauterizing Weapon,transmutation,,,"bard 2, magus 2, ranger 2, sorcerer/wizard 3",1 standard action,"V, S, M (a gobbet of melted wax)",0,close (25 ft. + 5 ft./2 levels),,,"one weapon or 50 projectiles, all of which must be together at the time of casting",1 minute/level,0,0,"Will negates (harmless, object)","yes (harmless, object)","You infuse a weapon with faint but pernicious energy that stymies accelerated healing. Damage dealt by the weapon or ammunition is treated as acid, cold, electricity, and fire, but only for the purpose of negating a creature's regeneration. The weapon is also treated as silver and cold iron at 8th level and is treated as chaotic, evil, good, and lawful at 11th level for the purpose of negating regeneration.",Pathfinder Society Primer,1,1,1,0,0,3,3,,,2,2,,,,,,,,2,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1680,,,,,,0,,,,,,,,,,2,,0,0,0,
Lend Path,transmutation,,,"bard 4, cleric/oracle 5, druid 5, magus 4, sorcerer/wizard 5, summoner/unchained summoner 4, witch 5, psychic 5, medium 2",1 standard action,"V, S",0,touch,,,creature touched,10 minutes/level (D),1,0,Will negates (harmless),yes (harmless),"You temporarily transfer one of your mythic path abilities to another creature, which can use it as if it were part of the creature's own path. If the target is unable to expend mythic power, it can't activate any part of the ability that requires expending uses of mythic power, but the ability otherwise functions as if the creature were 1st tier. While your path ability is transferred in this way, you can't use it yourself (even if it's an automatic ability or one that doesn't require expending uses of mythic power).",Mythic Adventures,1,1,0,0,0,5,5,5,5,,4,,,4,5,,5,,4,,,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1699,,,,,,1,,,5,2,,,,,,5,,0,0,0,4
Borrowed Time,transmutation,,,"alchemist 6, bard 6, magus 6, sorcerer/wizard 6",1 standard action,"V, S",0,personal,,,you,1 round/level (D),1,0,,,"A creation of the archmage Nex, this spell allows you to reach ahead in time and draw alacrity from the future at the expense of your own health. For the duration of this spell, you gain an extra swift action you can use only during your turn. You can't use this swift action to take a second immediate action between turns, but you can use it to take a swift action the turn after you've taken an immediate action. Each time you take an extra swift action in this fashion you take 1 point of Constitution damage. If you're immune to ability damage, you take 5 points of hit point damage instead. When the spell ends, you are staggered for 1d4+1 rounds from the temporal backlash.",Mythic Origins,1,1,0,0,0,6,6,,,,6,,6,,,,,,6,,,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1713,,,,"If you expend one use of mythic power, instead oftaking an extra swift action, you can take either an extra move oran extra swift action each round. You can use this extra swift actionto take two immediate actions between your turns; this consumesyour extra swift action in your next round. Each extra action youtake still deals damage to you as described above.",,1,,,,,,,,,,,,0,0,0,
Blood Boil,necromancy,,,"magus 5, sorcerer/wizard 5, witch 5",1 standard action,"V, S, M (a drop of mercury)",0,touch,,,one living creature,3 rounds,0,0,Fortitude negates (see text),yes,"The temperature of the target creature's blood (or other similar body fluid) begins to rise over the next 3 rounds during the caster's turn. Each round starting with the first, the target creature attempts a new saving throw at the start of the caster's turn to resist that round's effect. A successful save does not end the spell effect, but does prevent that round's effect. On the round that this spell is cast, the target becomes fatigued. On the next round, as the blood temperature begins to rise, the target's capillaries burst, dealing 1d6 points of Constitution damage to the target. On the third and final round, the target's blood begins to boil; the spell deals 1d6 points of damage per caster level (to a maximum of 15d6), and-if the target is still alive-the target becomes exhausted rather than fatigued.",Magical Marketplace,1,1,1,0,0,5,5,,,,,,,,5,,,,5,,,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1723,,,,,,0,,,,,,,,,,,,0,0,0,
Storm Of Blades,conjuration,creation,,"cleric/oracle 3, magusUM 2, sorcerer/wizard 2",1 standard action,"V, S, M (a sword)",0,close (25 ft. + 5 ft./2 levels),,,one creature,instantaneous,0,0,none,no,"You create floating swords of the type used as the material component for this spell (such as a rapier or scimitar) and magically propel them at your target. You can create one sword for every 2 caster levels that you possess, up to a maximum of five swords at 10th level. You must have line of effect between you and the target, and the target must be within the spell's range. You make a ranged attack roll for each sword (with no penalties for range increments or using melee weapons as ranged weapons); each attack has the same threat range and critical modifier and deals the same damage as a standard sword of the type expended. Swords created by this spell disappear after striking (or missing) their targets.",People Of The Sands,1,1,1,0,0,2,2,3,,,,,,,,,3,,2,,,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1728,,,,,,0,,,,,,,,,,,,0,0,0,
Force Anchor,conjuration,creation,force,"inquisitor 2, magus 2, sorcerer/wizard 3, summoner/unchained summoner 2",1 standard action,"V, S, M (a twisted nail)",0,medium (100 ft. + 10 ft./level),,one anchor of force,,1 round/level,0,0,none,yes,"You conjure an anchor of pure force that immediately skewers your target on a successful ranged touch attack. If it hits, the attack deals the target 1d4 points of force damage per 2 caster levels (max 5d4) and the anchor becomes firmly lodged in the target's torso. The anchor has no weight, but its wide flukes prevent the target from moving through any space smaller than the creature's size. The anchor also prevents incorporeal targets from moving through solid objects. Whenever the target moves through a square occupied by another creature, the square counts as 2 squares for the purpose of calculating movement, even if the square's occupant is the target's ally.",Undead Slayer's Handbook,1,1,1,0,0,3,3,,,,,,,2,,2,,,2,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1748,,,,,,0,,,,,,,,,,,,0,0,0,2
Blade Snare,abjuration,,,"druid 3, magus 3, ranger 3, sorcerer/wizard 3",1 standard action,"V, S",0,personal,,,you,1 round/level,0,0,none,no,"This spell creates an invisible magic field that does not stop weapons (whether manufactured or natural) from moving toward you, but impedes their motion when they are retracted. When you are hit with a melee attack, attempt a caster level check against your opponent's CMD. If your check succeeds, your opponent's attacking weapon or body part becomes caught in the field, as if magically affixed to your body. If your check fails, your opponent may retract its weapon. If your opponent's melee weapon becomes trapped in the field, the opponent may release the weapon and move away from you. If your opponent attacked with a part of its body (such as a fist, a horn, a tail, etc.) or it attacked with a weapon but refuses to release it, your opponent gains the grappled condition. Because you are not using any part of your body to maintain control over your opponent, you do not gain the grappled condition. Once an opponent's weapon is snared, you may attempt a new caster level check against that opponent's CMD on each of your subsequent turns to maintain the grapple. This is a standard action, during which you may make any of the usual grappling actions, but if you choose to pin the opponent, you gain the grappled condition as well. On your opponent's turn, it may try to retract its weapon or limb by attempting a combat maneuver check or Escape Artist check, the DC of which is equal to the spell's saving throw. While blade snare is active, you may make melee attacks and cast spells as normal, though you may not make ranged weapon attacks; the magic field thwarts such attacks. You may not snare more than one limb or weapon in the field at a time. If you already have an opponent's weapon or limb stuck in the field and you are hit by a second melee attack, you must choose which weapon or limb to snare. The other limb or weapon is unaffected by the spell.",Inner Sea Gods,1,1,0,0,0,3,3,,3,3,,,,,,,,,3,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1757,,,,,,0,,,,,,,,,,3,,0,0,0,
Caustic Blood,transmutation,,acid,"alchemist 4, cleric/oracle 5, druid 4, magus 4, sorcerer/wizard 5, summoner/unchained summoner 4",1 standard action,"V, S, M (vial of black adder venom)",0,personal,,,you,1 round/level,0,0,Reflex half or negates; see text,no,"You imbue your blood with corrosive acid. Any time you take piercing or slashing damage, a spray of acidic blood spurts from your body in the direction of the opponent who inflicted the wound, dealing 1d6 points of acid damage per caster level (maximum 15d6, Reflex half). This spurt travels in a 10-foot line, damaging the first creature or object it touches, with no splash damage. After it contacts a creature or object, your acidic blood continues to burn that creature for 1 round, dealing 1d6 points of acid damage per 2 caster levels (maximum 7d6). A second successful Reflex save negates this additional damage.",Inner Sea Gods,1,1,1,0,0,5,5,5,4,,,,4,4,,,5,,4,,,5,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1761,,,,,,0,,,,,,,,,,4,,0,0,0,4
Channel Vigor,transmutation,,,"alchemist 3, cleric/oracle 3, inquisitor 3, magus 3",1 standard action,"V, S",0,personal,,,you,1 round/level,0,0,,,"You focus the energy of your mind, body, and spirit into a specific part of your being, granting yourself an exceptional ability to perform certain tasks. When you cast the spell, choose one of the following portions of your self as your focus target. Thereafter, you may change the focus target as a move action. You can gain the benefit of only one channel vigor spell at a time. Limbs: You gain the benefits of a haste spell. Mind: You gain a +4 competence bonus on Knowledge and Perception skill checks and on ranged attack rolls. Spirit: You gain a +6 competence bonus on Will saving throws and Bluff and Intimidate checks. Torso: You gain a +6 competence bonus on Fortitude saving throws and concentration checks.",Inner Sea Gods,1,1,0,0,0,,,3,,,,,3,,,3,3,,3,,Irori,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1763,,,,,,0,,,,,,,,,,,,0,0,0,
Dead Eye's Arrow,evocation,,electricity,"cleric/oracle 2, inquisitor 1, druid 1, magus 1, paladin 1, ranger 1",1 standard action,"V, S, M (one arrow)",0,Medium (100 ft. + 10 ft./level) or see text,,arrow of electricity,,instantaneous or 1 round (see text),0,0,none,yes,"You create an arrow made of crackling electricity, which you may use for one of two effects. Attack: You may throw the arrow up to Medium range or fire it from a bow up to the bow's maximum range. Either use is a ranged touch attack. The arrow deals 1d6 points of electricity damage + 1 point per level (maximum +5). Beacon: You throw or fire the arrow straight up. When it reaches maximum range or a solid surface (such as the roof of a cave) it explodes in a peal of thunder and forms a forked bolt of electricity resembling Erastil's holy symbol, which lingers for 1 round. The thunder and lightning are as loud and bright as natural thunder and lightning, but they do not harm any nearby creatures.",Inner Sea Gods,1,1,1,0,0,,,2,1,1,,1,,,,1,2,,1,,Erastil,2,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1764,,,,,,0,,,,,,,,,,1,,0,0,0,
Defending Bone,necromancy,,,"cleric/oracle 2, inquisitor 2, magus 2, sorcerer/wizard 2, witch 2",1 standard action,"V, S, F (a Medium creature's skull or femur), DF",0,personal,,,you,1 hour/level or until discharged,0,0,,,"You animate a bone with necromantic energy, giving it the power to float near your body and interpose itself against physical attacks. This gives you damage reduction 5/bludgeoning. Once the bone has prevented a total of 5 points of damage per caster level (maximum 50 points), it is destroyed and the spell is discharged. This spell has no effect if you have damage reduction from another source.",Inner Sea Gods,1,1,0,0,1,2,2,2,,,,,,,2,2,2,,2,,Pharasma,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1765,,,,,,0,,,,,,,,,,,,0,0,0,
Fallback Strategy,abjuration,,,"cleric/oracle 1, inquisitor 1, paladin 1, magus 1",1 standard action,"V, S, DF",0,personal,,,you,1 minute/level or until discharged; see text,0,0,,,"While this spell is active, you may reroll one attack roll, combat maneuver check, or skill check before the result of the roll or check is known. You must take the result of the reroll, even if it's worse than the original roll. Once the reroll is used, the spell ends. You can have no more than one fallback strategy active on you at the same time.",Inner Sea Gods,1,1,0,0,1,,,1,,,,1,,,,1,1,,1,,Torag,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1771,,,,,,0,,,,,,,,,,,,0,0,0,
Light Prison,evocation,,light,"bard 2, cleric/oracle 2, inquisitor 2, magus 2, sorcerer/wizard 2",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one creature/2 levels,1 round/level (D),1,0,Reflex negates,yes,"Rays of light burst forth from your outstretched hand, encircling each target's space with a cage of light. If a target fails its Reflex save, it becomes enclosed in the light prison. A creature enclosed in a light prison can attack, cast spells, and otherwise act normally as long as it stays within the light prison. However, if a creature passes through the walls of a light prison enclosing it, it takes 1d6 points of damage and is blinded for 1 round. Creatures do not receive saves to negate these effects. Once a creature passes through the walls of a light prison surrounding it, the effect ends for that creature.",Inner Sea Gods,1,1,0,0,0,2,2,2,,,2,,,,,2,2,,2,,Iomedae,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1784,,,,,,0,,,,,,,,,,,,0,0,0,
Lighten Object,transmutation,,,"bard 1, cleric/oracle 1, magus 1, sorcerer/wizard 1, summoner/unchained summoner 1",1 standard action,"V, M (goose down)",0,close (25 ft. + 5 ft./2 levels),,,1 object of up to 1 cubic ft./level,1 minute/level,0,0,Will negates (object),yes (object),"The target's weight decreases by half. If this spell is cast on armor, the armor's armor check penalty decreases by 1, though its categorization as light, medium, or heavy does not change.",Inner Sea Gods,1,0,1,0,0,1,1,1,,,1,,,1,,,1,,1,,Gorum,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1785,,,,,,0,,,,,,,,,,,,0,0,0,1
"Lighten Object, Mass",transmutation,,,"cleric/oracle 5, magus 5, sorcerer/wizard 5, summoner/unchained summoner 5",1 standard action,"V, M (goose down)",0,close (25 ft. + 5 ft./2 levels),,,"multiple objects totaling up to 1 cubic ft./level, no two of which can be more than 30 ft. apart",10 minutes/level,0,0,Will negates (object),yes (object),"This spell functions like lighten object, except that it affects a number of objects equal to half your caster level.",Inner Sea Gods,1,0,1,0,0,5,5,5,,,,,,5,,,5,,5,,Gorum,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1786,,,,,,0,,,,,,,,,,,,0,0,0,5
Poisoned Egg,transmutation,,poison,"bard 1, cleric/oracle 1, inquisitor 1, magus 1, sorcerer/wizard 1, witch 1",1 standard action,"V, S, DF",0,touch,,,one egg,1 minute/level,0,0,none (object),no (object),"You transform the contents of a normal egg into a single dose of small centipede poison (injury; save DC 11; frequency 1/round for 4 rounds; effect 1 Dex; cure 1 save). The poison reverts to a normal egg at the end of the spell's duration (the reverted egg substance is harmless unless the poisoned creature is vulnerable to eggs). The egg may be raw or cooked but must be whole and not empty when you cast the spell. When applying the poisoned egg's contents to a weapon, the wielder has no chance of poisoning herself, as though she had the poison use class feature.",Inner Sea Gods,1,1,0,0,1,1,1,1,,,1,,,,1,1,1,,1,,Norgorber,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1793,,,,,,0,,,,,,,,,,,,0,0,0,
"Shield Of The Dawnflower, Greater",evocation,,"fire, good, light","bard 6, cleric/oracle 6, magus 6",1 standard action,"V, S, DF",0,personal,,,you,1 round/level,0,0,,,"You create a disk of sunlight on one arm. Any creature that strikes you with a melee attack deals normal damage, but also takes 1d6 points of damage + 1 point per caster level. Half of this damage is fire damage and half is holy damage (as the spell flame strike). An undead creature or a creature particularly vulnerable to light that hits you instead takes 2d6 points of damage +1 point per caster level. Creatures with reach weapons are not subject to this damage if they attack you. The shield provides illumination equivalent to a daylight spell. You can have only one instance of this spell in effect at a time. It does not stack with similar damaging aura spells such as fire shield or shield of the Dawnflower (The Inner Sea World Guide 296).",Inner Sea Gods,1,1,0,0,1,,,6,,,6,,,,,,6,,6,,Sarenrae,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,,1801,,,,,,0,,,,,,,,,,,,0,0,0,
Transplant Visage,transmutation,,evil,"alchemist 5, antipaladin 4, cleric/oracle 4, inquisitor 4, magus 5, sorcerer/wizard 5, witch 5",1 round,"V, S, M (one corpse)",0,personal,,,you,permanent,0,0,,,"This spell allows you to add a creature's stolen face to or remove such a face that you've already applied from your own. Before casting this spell, you must remove the face and eyes of a creature that has been dead no longer than 1 minute per caster level and place it over your own. Once you cast transplant visage, the creature's stolen skin magically melds with your own, making the expressions and eye color on your new face seem perfectly natural. Your new appearance grants you a +10 bonus on Disguise checks. Because the alteration made by transplant visage is permanent, there is no residual magical aura, and your new appearance is not recognized by detect spells. Transplant visage may be cast innumerable times, allowing a single caster to wear layers upon layers of stolen faces. However, only the topmost face is visible at any one time. Transplant visage may also be used to remove a previously stolen face. This is the only way to remove a face short of using greater polymorph, miracle, or wish. When used in this way, transplant visage c auses t he t opmost f ace t o fl ake o ff a nd crumble into dust. A face so removed may not be reused. If the caster is wearing several stolen faces when the topmost face is removed, the next face down is revealed, and may be used as normal.",Inner Sea Gods,1,1,1,0,0,5,5,4,,,,,5,,5,4,4,4,5,,,5,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1812,,,,,,0,,,,,,,,,,,,0,0,0,
Numerological Evocation,evocation,,,"magus 3, sorcerer/wizard 3, witch 4",1 standard action,"V, S",0,see text,,,see text,instantaneous,0,0,Reflex half,yes,"You can use the Path of Numbers to calculate the latent magical energies all around you and fire customized rays of elemental energy that damage nearby targets. Roll 1d6 per 2 caster levels you possess. This is your dice pool. You will use each die in the pool exactly once to customize numerological evocation. Choose a number of dice in the pool, and match their results to the values in the first column of the Eight Basic Energies table to determine the types of energy damage the spell deals. You can allocate any number of dice in this manner, provided you still have enough dice remaining for the subsequent steps. Next, allocate one of the dice to represent the total number of target creatures you can affect, including the initial target. No matter how many creatures you are eligible to affect, no two affected creatures can be more than 15 feet apart. Next, allocate any number of the dice to represent the range of numerological resistance. The range of the spell is 10 x the sum of the allocated dice. Finally, add up the results of the dice remaining in the pool. This is the amount of damage that numerological evocation deals to the first creature hit. A successful Reflex save halves this damage. Secondary targets take 50% of the damage dealt to the first creature hit (rounded up), and successful Reflex saves negate this damage.",Occult Mysteries,1,1,0,0,0,3,3,,,,,,,,4,,,,3,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1823,,,,,,0,,,,,,,,,,,,0,0,0,
Storm Step,conjuration,teleportation,electricity,"magus 3, sorcerer/wizard 3, witch 3",1 standard action,V,0,close (25 ft. + 5 ft./2 levels),,,you,instantaneous,0,0,Reflex halves,yes,"You are able to harness the power of the storm to transport yourself a short distance, by taking the form of a furious, sizzling bolt of elemental electricity. You must either have line of sight to your destination or you must specify a direction and distance within range. Creatures and objects in the path of your passage take 1d8 points of electricity damage per 2 caster levels (maximum 5d8). A successful Reflex save halves the damage. If your path intersects with a solid object, you damage the barrier accordingly. If the damage is enough to break through the barrier, you continue beyond the barrier as long as the spell's range permits; otherwise, your movement stops in the square adjacent to the barrier and the effect ends.",Blood Of The Elements,1,0,0,0,0,3,3,,,,,,,,3,,,,3,,,3,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1833,,,,,,0,,,,,,,,,,,,0,0,0,
Magnetic Field,abjuration,,,"alchemist 6, cleric/oracle 7, magus 6, sorcerer/wizard 7, summoner/unchained summoner 6, witch 7",1 standard action,"V, S",0,30 ft.,30-ft.-radius emanation,,,1 round/2 levels (D),1,0,Reflex negates (object; see text),yes (object),"You create a spherical magnetic field that surrounds you to a range of 30 feet and follows you for the duration of the spell. Unattended metal objects in range-including weapons, armor, and anything made primarily out of metal-are pulled violently toward you, stopping just short of your space and falling harmlessly to the ground. Objects secured to a nonmetallic fixture remain where they are unless a forceful tug would be enough to detach them. Loose objects weighing more than 500 pounds are not affected. If the magnetic field would cause a dangerous metal object such as a sword or anvil to intersect a square occupied by a creature, that creature must succeed at a Reflex save or take damage as if from an improvised weapon of the object's size (or smaller or larger, at the GM's discretion). A creature in the area wearing metal armor, wielding a metal weapon, or holding a metal object must succeed at a Reflex save or be dragged 5 feet closer to you in a straight line, as if affected by the pull universal monster rule (Bestiary 303). A creature can drop a metal object it's holding as a free action to avoid the effect if it's not wearing metal armor; a creature being dragged by its shield can loosen it as a move action and drop it as a free action. Creatures made entirely or mostly of metal take a -2 penalty on their Reflex saves. Creatures that fail their saves by 5 or more are pulled an additional 5 feet closer for every increment of 5 by which they failed their saves.",People Of The River,1,1,0,0,0,7,7,7,,,,,6,6,7,,7,,6,,,7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1838,,Nanite (15),,,,0,,,,,,,,,,,,0,0,0,6
Discharge,abjuration,,,"bard 3, cleric/oracle 3, magus 3, sorcerer/wizard 3, witch 3",1 standard action,"V, S",0,medium (100 ft. + 10 ft./level),,,one creature or technological object,instantaneous,0,0,Fortitude negates,no,"Discharge dissipates the charges from one technical object, temporarily depowers one electrically powered technological object that does not use charges, or severely hinders a creature with the robot subtype. If the spell targets an object with charges, the object loses all of its remaining charges. If the object is powered by electrical means other than charges, its functions are suppressed for 1d4 rounds. If the spell targets a creature not of the robot subtype, it affects a random charged or electrically powered item in that creature's possession. If the target is a robot, the robot is staggered and cannot use any energy-based attacks for 1d4 rounds. A robot that's affected by this spell receives a new saving throw at the end of each round to shrug off the effect.",Technology Guide,1,1,0,0,0,3,3,3,,,3,,,,3,,3,,3,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1845,,,,,,0,,,,,,,,,,,,0,0,0,
"Discharge, Greater",abjuration,,,"bard 6, cleric/oracle 6, magus 6, sorcerer/wizard 6, witch 6",1 standard action,"V, S",0,medium (100 ft. + 10 ft./level),"one creature or technological object, or a 20-ft.-radius burst",,"one creature or technological object, or a 20-ft.-radius burst",instantaneous,0,0,Fortitude negates,no,"This spell functions as discharge, except it can discharge multiple technological objects and can be used to target an area. You choose to use greater discharge in one of two ways: an area discharge or a targeted discharge. Area Discharge: When greater discharge is used in this way, the spell affects everything within a 20-foot-radius burst. Each creature in the area is affected as though by discharge (affecting only one object in the creature's possession), and each unattended object is similarly affected. Targeted Discharge: This spell functions as discharge, but if the target is a creature, it can discharge one randomly determined object from the target's charged or electrically powered possessions for every 4 caster levels you possess.",Technology Guide,1,1,0,0,0,6,6,6,,,6,,,,6,,6,,6,,,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1846,,,,,,0,,,,,,,,,,,,0,0,0,
Irradiate,conjuration,creation,,"cleric/oracle 3, druid 4, magus 3, sorcerer/wizard 3, summoner/unchained summoner 3, witch 3",1 standard action,"V, S",0,medium (100 ft. + 10 ft./level),,special (see below),,instantaneous,0,0,Fortitude partial (see below),no,"The spell's area of effect floods with dangerous radiation. The strength of the radiation you create depends on your caster level, as detailed below. The central irradiated area is always a 10-foot-radius spread that expands normally per the rules for radiation areas of effect (see page 55). Creatures within the area are exposed to the radiation only once; the radiation does not linger in the area. The save to resist the radiation effects is set by the spell, not the standard save DC for radiation. Caster Level Radiation Level 6th or lower Low 7th-9th Medium 10th-16th High 17th or higher Severe",Technology Guide,1,1,0,0,0,3,3,3,4,,,,,3,3,,3,,3,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1848,,,,,,0,,,,,,,,,,4,,0,0,0,3
