name,school,subschool,descriptor,spell_level,casting_time,components,costly_components,range,area,effect,targets,duration,dismissible,shapeable,saving_throw,spell_resistence,description,source,verbal,somatic,material,focus,divine_focus,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,magus,adept,deity,SLA_Level,domain,short_description,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water,linktext,id,material_costs,bloodline,patron,mythic_text,augmented,mythic,bloodrager,shaman,psychic,medium,mesmerist,occultist,spiritualist,skald,investigator,hunter,haunt_statistics,ruse,draconic,meditative,summoner_unchained
Khain's Army,necromancy,,evil,"cleric/oracle 5, sorcerer/wizard 5, witch 5",1 standard action,"V, S, M/DF (a handful of ghoul's teeth)",0,5 feet,,1d4+1 ghouls and 1 ghast,,1 round/level,0,0,Fortitude half (see text),no,"Originally created by the priest-king of Nemret Noktoria, the ghoul Kortash Khain, for use by his minions to bolster their forces in battles against their enemies, Khain's army has become a favorite of many necromancers throughout Osirion and beyond. By scattering a handful of ghoul's teeth across the ground, you cause 1d4+1 ghouls led by a single ghast to rise up from the ground around you. The ghouls and their ghast leader must appear in squares adjacent to you, but after that they follow your spoken commands unerringly. If one of the ghouls is destroyed while the spell's duration is still in effect, it bursts into a spray of rotten flesh and necromantic energy that deals 1d6 points of negative energy damage to all adjacent targets-this energy heals undead targets as typical for negative energy damage. If the ghast is destroyed in this manner, it deals twice as much negative energy damage as a ghoul. A successful Fortitude save halves the negative energy damage dealt. When this spell's duration expires, any remaining undead created by this spell crumble apart into dust and blow away without dealing any additional negative energy damage.",Inner Sea Magic,1,1,1,0,1,5,5,5,,,,,,,5,,5,,,,,5,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1268,,,,,,0,,,,,,,,,,,,0,0,0,
Light of Iomedae,conjuration,,"good, light","cleric/oracle 3, inquisitor 3, paladin 2",1 minute,"V, S, DF",0,medium (100 ft. +5 ft./level),,,all undead in a 10-foot-radius spread,1 minute/level,0,0,Will partial,yes,"With this spell, you create shafts of blue light that illuminate all undead creatures in the area. Affected undead take a -20 penalty on all Stealth checks. Invisible undead are not made visible by this effect, but the light does make it easy to pinpoint the exact squares in which such undead are located (they still retain the 50% miss chance granted by invisibility). The light of Iomedae increases light levels by one step in a 5-foot radius around an affected undead creature. Once an undead is affected, it remains illuminated as long as remains within the spell's range, even if it leaves the spell's original radius, until the spell's duration ends. Affected undead must also make a Will save when they are first illuminated by the light of Iomedae. Those who fail this save lose all benefits of channel resistance and take a -2 penalty on all saving throws made against positive energy effects.",Inner Sea Magic,1,1,0,0,1,,,3,,,,2,,,,3,3,,,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,,1270,,,,,,0,,,,,,,,,,,,0,0,0,
Martyr's Bargain,transmutation,,good,"cleric/oracle 2, paladin 2",1 immediate action,V,0,personal,,,you,1 round/level,0,0,none,no,"Among the faithful followers of the gods of purity-whether they be the servants of Desna in Nidal, zealous followers of Milani struggling against Cheliax's government, paladins of Iomedae fighting against the horrors of the Worldwound, or simply those that fight evil the world over-martyr's bargain represents true faith and true sacrifice. You cast this spell as an immediate action when you are subject to a spell or spell-like ability that deals hit point damage, after attack rolls and saving throws have been rolled but before the damage itself is determined. The damage dealt by the spell and any related effects are then delayed for you (and you only) for a number of rounds equal to your caster level. At the end of that time (or immediately if martyr's bargain is dispelled), the delayed damage takes effect on you as it would have at the time it was cast, but is maximized as if affected by the Maximize Spell metamagic feat. Spells and spell-like abilities that were already maximized gain no additional benefit from this spell. Nothing can prevent this delayed damage from affecting you. You can be affected by only one martyr's bargain spell at a time. If you cast this spell while you are already under the effects of a previous martyr's bargain, the previous spell effect ends and you immediately take the damage it had delayed.",Inner Sea Magic,1,0,0,0,0,,,2,,,,2,,,,,2,,,,,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1272,,,Devotion (4),,,0,,,,,,,,,,,,0,0,0,
Music of the Spheres,conjuration,healing,sonic,"bard 5, cleric/oracle 6",1 standard action,"V, S, M (a stick of incense treated with special balms)",0,20 ft.,"20-ft.-radius spherical emanation, centered on you",,,"concentration, up to 1 round per level",0,0,none,yes (harmless),"As any scholar of Desnan lore or astrologer can tell you, the music of the spheres is the harmonic constant that plays under and through all of reality. It is this constant song, this otherworldly music, that keeps the laws of reality constant and the connections between the planes of existence strong. With this spell, one can amplify the underlying music of the spheres in the spell's area of effect to infuse yourself and all creatures within 20 feet of you, friend and foe alike. All creatures that begin their turn within the area of this spell's effect gain fast healing 5, resistance 10 to all energy types, and a +3 sacred bonus on all saving throws against poison and disease. Any creature that enters the area of effect does not gain the benefits of the music of the spheres until it begins its turn in that area. You must maintain concentration on the amplification of the music or the effects immediately end, but you can move around to prevent enemies from gaining the benefits of this spell.",Inner Sea Magic,1,1,1,0,0,,,6,,,5,,,,,,6,,,,,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1273,,,,,,0,,,,,,,,,,,,0,0,0,
Shadow Barbs,illusion,shadow,darkness,"cleric/oracle 4, inquisitor 4, sorcerer/wizard 4",1 standard action,"V, S, M (a single link from a spiked chain)",0,0 ft.,,spiked chain-like shadowy weapon,,1 round/level,0,0,Will negates (see text),no,"This spell, developed originally by priests of Zon-Kuthon in Nidal's early years, has recently crossed the boundary between divine and arcane magic. Although it still bears some of the stigma of being associated with the Midnight Lord, it's rapidly becoming a favorite spell of magi and other martially minded arcane spellcasters. When you cast this spell, you create a shadowy spiked chain that shimmers and pulses with darkness. The chain exists as long as you carry it; if you ever drop the chain, give it to another, or are disarmed, it immediately vanishes and the spell's duration ends. The chain radiates darkness in a 10-foot-radius spread around you, reducing the illumination level in this area by one step, but not below the level of dim light. You can wield the shadow barbs as a spiked chain as if you were fully proficient with spiked chains. Any additional abilities or feats that you possess that apply to spiked chains apply to the shadow barbs as well. The weapon functions as a +2 vicious spiked chain. Its enhancement bonus increases to +3 at caster level 11th, to +4 at caster level 15th, and finally to +5 at caster level 19th. When the spell effect ends, you can make a Will save against the spell-if successful, all of the damage caused to you by the shadow barbs' vicious weapon quality vanishes, unless you are dead or unconscious at the time the spell ends, in which case you automatically fail this Will save and the vicious weapon damage remains.",Inner Sea Magic,1,1,1,0,0,4,4,4,,,,,,,,4,4,,,,,4,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1276,,,,,,0,,,,,,,,,,,,0,0,0,
Siphon Magic,abjuration,,,"cleric/oracle 5, sorcerer/wizard 5, witch 5",1 standard action,"V, S, M (a coiled length of copper wire wrapped around the palm)",0,touch,,,creature touched,instantaneous,0,0,none,no,"This spell attempts to transfer a magical effect from a creature you touch to yourself. When you touch the creature, siphon magic attempts to end one ongoing spell that has been cast on that creature, as if via a targeted dispel magic. If you know the specific spell effect you wish to target, you can name that spell effect to target that specific spell; otherwise siphon magic begins with the highest-level spell in effect and works its way down through all spells affecting the target until it dispels one or runs out of effects, as per dispel magic. If siphon magic successfully ends a spell effect on the target, the remaining duration of that spell effect is transferred to you. That spell effect plays out for the rest of its duration as if you had been the original target. If the spell allows a saving throw to resist the effect, you gain a saving throw as if the spell were just being cast upon you, although this does not ""reset"" the spell's duration.",Inner Sea Magic,1,1,1,0,0,5,5,5,,,,,,,5,,5,,,,,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1278,,,,,,0,,,,,,,,,,,,0,0,0,
Spellscar,abjuration,,,"cleric/oracle 8, sorcerer/wizard 8",1 standard action,"V, S, M (a pinch of sand from the Spellscar Desert)",0,medium (100 ft. + 10 ft./level),two 10-ft. cubes per level (S),,,10 minutes/level (D),1,1,,,"This potent spell invokes the same sort of magical devastation that created the Mana Wastes so long ago- albeit on a much more localized (and thankfully temporary) scale. Within the area you choose to affect with spellscar, the terrain takes on a strange pale hue, as if colors were muted. Periodically, ripples of vibrant color wriggle through the terrain. Within this area, any spell, spell-like ability, or magic item activation automatically triggers a primal magic event-a spellcaster can avoid triggering such an event by making a concentration check (DC 15 + twice the spell's level), but non-spellcasters who activate magic items have no such option. You gain a +4 insight bonus on concentration checks made to avoid triggering primal magic events while within a spellscar you have created, and if you do trigger a primal magic event, you may roll d% twice and pick which of the two results you wish to have occur.",Inner Sea Magic,1,1,1,0,0,8,8,8,,,,,,,,,8,,,,,8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1282,,,,,,0,,,,,,,,,,,,0,0,0,
Suppress Primal Magic,abjuration,,,"cleric/oracle 4, sorcerer/wizard 4",1 standard action,"V, S, M (a pinch of sand from the Spellscar Desert)",0,10 ft.,10-ft.-radius emanation centered on you,,,1 round/level,0,0,,,"Nexian wizards first created this spell while researching the nature of the Mana Wastes, hoping to create small zones within the magic-starved region where their own spells could still function reliably. The best the Nexians could manage was this spell-a method to temporarily stabilize magic so that spellcasting within a small area can be accomplished without fear of triggering primal magic events. In the area of effect of this spell, primal magic events cannot be triggered. The emanation grants a +4 circumstance bonus on all saving throws against effects generated by primal magic outside of the spell's effect that expand into the area. Unfortunately, suppressed primal magic tends to build up around the emanation created by this spell. When suppress primal magic's duration ends (or when the spell is dispelled), a primal magic event is immediately triggered at the center of the emanation if that point is still in an area where primal magic is active. The CR of this event is equal to the caster level of the recently ended suppress primal magic spell. The original caster of the suppress primal magic spell can attempt to negate this triggered primal magic event by making a DC 20 Will save-most spellcasters instead relocate to an area not affected by primal magic if they can so that they can end the spell's effect safely.",Inner Sea Magic,1,1,1,0,0,4,4,4,,,,,,,,,4,,,,,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1283,,,,,,0,,,,,,,,,,,,0,0,0,
Weaponwand,transmutation,,,"bard 1, cleric/oracle 1, inquisitor 1, magus 1",1 round,"V, S, F (a magic wand)",0,touch,,,one weapon,1 minute/level,0,0,"Will negates (harmless, object)","yes (harmless, object)","When you cast this spell on a weapon, you cause a portion of the weapon to open like the skin of a partially peeled apple, revealing a space large enough to insert a single wand within. As part of the spell's casting, you can insert a single wand into the weapon, at which point the weapon returns to its original form with the wand held inside of it without negatively impacting the weapon's integrity. For the spell's duration, a character who wields the transmuted weapon is also considered to be wielding the wand as well. You can attack normally with the weapon or use the weapon as if it were the encased wand. If the effect created by the wand requires an attack roll to successfully strike a foe, you may make the attack roll as if you were making an attack with the weapon at its highest bonus (including any bonuses the weapon would normally receive) rather than just a normal attack with the wand-doing so does not allow you to add the weapon's damage to the wand's attack roll, but instead allows you to use your skill with the weapon to boost your chance of hitting with the spell. At the end of the spell's duration, the encased wand is ejected from the weapon. If you have a free hand, you may catch the weapon as a free action; otherwise, the wand drops to the ground. If the weapon housing the wand is broken or destroyed during the duration of weaponwand, the encased wand is similarly broken or destroyed.",Inner Sea Magic,1,1,0,0,0,,,1,,,1,,,,,1,1,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1288,,,,,,0,,,,,,,,,,,,0,0,0,
Abundant Ammunition,conjuration,summoning,,"bard 1, cleric/oracle 1, ranger 1, sorcerer/wizard 1, psychic 1",1 standard action,"V, S, M/DF (a single piece of ammunition)",0,,,,one container touched,1 minute/level,0,0,none,no,"When cast on a container such as a quiver or a pouch that contains nonmagical ammunition or shuriken (including masterwork ammunition or shuriken, but not special materials, alchemical attributes, or nonmagical treatments on the ammunition), at the start of each round this spell replaces any ammunition taken from the container the round before. The ammunition taken from the container the round before vanishes. If, after casting this spell, you cast a spell that enhances projectiles, such as align weapon or greater magic weapon, on the same container, all projectiles this spell conjures are affected by that spell.",Ultimate Combat,1,1,1,0,1,1,1,1,,1,1,,,,,,1,,,,,1,,Replaces nonmagical ammunition every round.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Abundant Ammunition,1292,,,,,,0,,,1,,,,,,,1,,0,0,0,
Air Bubble,conjuration,creation,,"cleric/oracle 1, druid 1, ranger 1, sorcerer/wizard 1, witch 1, psychic 1",1 standard action,"S, M/DF (a small bladder filled with air)",0,touch,,,one creature or one object no larger than a Large two-handed weapon,1 minute/level,0,0,Will negates (harmless),yes (harmless),"Air bubble creates a small pocket of breathable air that surrounds the touched creature's head or the touched object. The air bubble allows the creature touched to breathe underwater or in similar airless environments, or protects the object touched from water damage. A firearm within an air bubble can be loaded-assuming the black powder comes from a powder horn, a cartridge, or some other airtight protective device-and fired. When shooting such a firearm underwater, the shot still takes the standard -2 penalty on attack rolls for every 5 feet of water the bullet passes through, in addition to normal penalties due to range. If a firearm within the air bubble explodes, the explosion occurs normally.",Ultimate Combat,0,1,1,0,1,1,1,1,1,1,,,,,1,,1,,,,,1,,Creates a small pocket of air around your head or an object.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Air Bubble,1295,,,,,,0,,,1,,,,,,,1,,0,0,0,
"Air Walk, Communal",transmutation,,air,"alchemist 5, cleric/oracle 5, druid 5, occultist 5",1 standard action,"V, S, DF",0,touch,,,creatures touched,10 min./level,0,0,none,yes (harmless),"This spell functions like air walk, except divide the duration in 10-minute intervals among the creatures touched.",Ultimate Combat,1,1,0,0,1,,,5,5,,,,5,,,,5,,,,,5,,"As air walk, but you may divide the duration among creatures touched.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Air Walk, Communal",1296,,,,,,0,,,,,,5,,,,5,,0,0,0,
"Ant Haul, Communal",transmutation,,,"alchemist 2, cleric/oracle 2, druid 2, ranger 2, sorcerer/wizard 2, summoner/unchained summoner 2, occultist 2, psychic 2",1 standard action,"V, S, M/DF (a small pulley)",0,touch,,,creatures touched,2 hours/level,0,0,Fortitude negates (harmless),yes (harmless),"This spell functions like ant haul (see page 202 of the Pathfinder RPG Advanced Player's Guide), except you may divide the duration in 2-hour intervals among the creatures touched.",Ultimate Combat,1,1,1,0,1,2,2,2,2,2,,,2,2,,,2,,,,,2,,"As ant haul, but you may divide the duration among creatures touched.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ant Haul, Communal",1299,,,,,,0,,,2,,,2,,,,2,,0,0,0,2
Bestow Weapon Proficiency,enchantment,compulsion,mind-affecting,"alchemist 2, antipaladin 2, cleric/oracle 2, magus 2, inquisitor 2, paladin 2, sorcerer/wizard 2, witch 2, occultist 2, psychic 2, medium 2",1 standard action,"V, S, M (pieces of shaved metal)",0,close (25 ft. + 5 ft./2 levels),,,one creature,1 minute/level,0,0,Will negates (harmless),yes (harmless),"You bestow the subject with the ability to use a single type of weapon he is not proficient in as if he were proficient with that weapon. The weapon can be of any type, including an exotic weapon, but the subject of the spell must be holding the weapon.",Ultimate Combat,1,1,1,0,0,2,2,2,,,,2,2,,2,2,2,2,2,,,2,,Grants a creature proficiency in a single weapon for short period of time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Bestow Weapon Proficiency,1301,,,,,,0,,,2,2,,2,,,,,,0,0,0,
Chain of Perdition,evocation,,force,"cleric/oracle 3, sorcerer/wizard 3, bloodrager 3, psychic 3",1 standard action,"V, S, M/DF (chain link)",0,close (25 ft. + 5 ft./2 levels),,10-ft. chain,,1 round/level (D),1,0,none,yes,"A floating chain of force with hooks at each end appears within an unoccupied space of your choosing within range. This chain is a Medium object that has a 10-foot reach. Physical attacks cannot hit or harm the chain of perdition, but dispel magic, disintegrate, a sphere of annihilation, or a rod of cancellation affects it normally. The chain's AC against touch attacks is 10 + your Charisma modifier (sorcerer), Intelligence modifier (wizard), or Wisdom modifier (cleric). The chain can perform the dirty trick (blind or entangle), drag, reposition, and trip combat maneuvers, using your caster level in place of your Combat Maneuver Bonus, and your Charisma modifier (sorcerer), Intelligence modifier (wizard), or Wisdom modifier (cleric) in place of your Strength or Dexterity modifier. The chain does not provoke attacks of opportunity for making combat maneuvers. It suffers no penalty or miss chance due to darkness, invisibility, or other forms of concealment. As a move action, you can move the chain up to 30 feet. If the chain goes beyond the spell's range or out of your sight, it returns to you. If a creature that the chain attacks has spell resistance, you must make a caster level check (1d20 + caster level) against that spell resistance the first time the chain performs a successful maneuver against that creature. If the chain is successfully resisted, the spell is dispelled. If not, the weapon has its normal full effect on that creature for the duration of the spell.",Ultimate Combat,1,1,1,0,1,3,3,3,,,,,,,,,3,,,,,3,Psychopomp (3),Creates a floating chain of force.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Chain of Perdition,1309,,,,,,0,3,,3,,,,,,,,,0,0,0,
Compel Hostility,enchantment,compulsion,mind-affecting,"bard 1, cleric/oracle 1, inquisitor 1, paladin 1, ranger 1, summoner/unchained summoner 1, witch 1, psychic 1, mesmerist 1, medium 1",1 standard action,"V, S, M (a drop of your blood)",0,personal,,,you,1 round/level,0,0,see text,see text,"Whenever a creature you can see that threatens you makes an attack against one of your allies, as an immediate action, you can compel that creature to attack you instead. When you compel a creature to attack you, you must first overcome that creature's spell resistance, and the creature can attempt a Will saving throw to ignore the compulsion. A summoner casting this spell can choose his eidolon as the target of the spell.",Ultimate Combat,1,1,1,0,0,,,1,,1,1,1,,1,1,1,1,,,,,1,,Compels opponents to attack you instead of your allies.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Compel Hostility,1311,,,,,,0,,,1,1,1,,,,,1,,0,0,0,1
Daybreak Arrow,evocation,,light,"cleric/oracle 3, inquisitor 3, paladin 3, occultist 3",1 standard action,"V, S",0,touch,,,"up to 50 pieces of ammunition, all of which must be together at the time of casting",10 minutes/level,0,0,"Fortitude negates (harmless, object)","yes (harmless, object)","You cause ammunition, including shuriken, to exude radiant energy. Creatures that take penalties in bright light take these penalties for 1 round after being struck by such ammunition. Undead and creatures harmed by sunlight take an additional 1d6 points of damage from such projectiles. This extra damage and half of any other damage you deal with an affected projectile results directly from radiant energy and is not subject to damage resistance. Such a projectile sheds light as if it were a sunrod for 1 round after it is fired or thrown.",Ultimate Combat,1,1,0,0,0,,,3,,,,3,,,,3,3,,,,,3,,Targeted ammunition exudes radiant energy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Daybreak Arrow,1314,,,,"The additional damage to undead and creatures harmed by sunlight increases to 1d8. The affected ammunition is entirely composed of radiant energy, and bypasses all damage resistance from undead targets and those harmed by sunlight. The duration of the sunrod light effect increases to 1 minute.",,1,,,,,,3,,,,,,0,0,0,
Deadly Juggernaut,necromancy,,death,"antipaladin 3, cleric/oracle 3, inquisitor 3, paladin 3",1 standard action,"V, S",0,personal,,,you,1 minute/level,0,0,,,"With every enemy life you take, you become increasingly dangerous and difficult to stop. During the duration of the spell, you gain a cumulative +1 luck bonus on melee attack rolls, melee weapon damage rolls, Strength checks, and Strength-based skill checks as well as DR 2/- each time you reduce a qualifying opponent to 0 or few hit points (maximum +5 bonus and DR 10/-) with a melee attack. A qualifying opponent has a number of Hit Dice equal to or greater than your Hit Dice -4.",Ultimate Combat,1,1,0,0,0,,,3,,,,3,,,,3,3,3,,,,3,,Your might increases with every kill you make.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deadly Juggernaut,1315,,,,,,0,,,,,,,,,,,,0,0,0,
Deadeye's Lore,divination,,,"bard 1, cleric/oracle 1, druid 1, inquisitor 1, ranger 1",1 round,"V, S",0,personal,,,you,1 hour/level,0,0,,,"While subject to this spell, you take upon yourself the mantle of the hunter, channeling the insights of the spirits of the wild. You gain a +4 sacred bonus on all Survival checks for the duration of the spell, and you do not have to move at half your speed while traveling through the wilderness or while tracking.",Ultimate Combat,1,1,0,0,0,,,1,1,1,1,,,,,1,1,,,,,1,,Gain a +4 bonus on Survival and move full speed while tracking.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deadeye's Lore,1316,,,,,,0,,,,,,,,,,1,,0,0,0,
Debilitating Portent,enchantment,compulsion,mind-affecting,"cleric/oracle 4, witch 4, psychic 4, spiritualist 4",1 standard action,"V, S, DF",0,medium (100 ft. + 10 ft./level),,,one creature,1 round/level (D) see text,1,0,none,yes,"The target is surrounded by a glowing green aura of ill fate. Each time the spell's subject makes an attack or casts a spell, it must succeed at a Will saving throw with a DC = 10 + 1/2 caster level + Charisma (in the case of oracles), Intelligence (in the case of witches), or Wisdom (in the case of clerics). If it fails the saving throw, it deals half damage with the attack or spell. You can dismiss this spell as an immediate action when the target confirms a critical hit; doing so negates the critical hit. The attack that you negated still hits, but only deals half damage.",Ultimate Combat,1,1,0,0,1,,,4,,,,,,,4,,4,,,,,4,,"Inflicts an ill fate on a creature, halving its damage when it attacks or casts a spell",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Debilitating Portent,1317,,,,,,0,,,4,,,,4,,,,,0,0,0,
"Delay Poison, Communal",conjuration,healing,,"alchemist 3, bard 3, cleric/oracle 3, druid 3, inquisitor 3, paladin 3, ranger 3, witch 3",1 standard action,"V, S, DF",0,touch,,,creatures touched,1 hour/level,0,0,Fortitude negates (harmless),yes (harmless),"This spell functions like delay poison, except you divide the duration in 1-hour intervals among the creatures touched.",Ultimate Combat,1,1,0,0,1,,,3,3,3,3,3,3,,3,3,3,,,,,3,,"As delay poison, but you may divide the duration among creatures touched.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Delay Poison, Communal",1318,,,,,,0,,,,,,,,,,3,,0,0,0,
Discovery Torch,evocation,,light,"bard 2, cleric/oracle 3, inquisitor 2",1 round,"V, S",0,touch,,,object touched,10 minutes/level,0,0,none,no,"An object you touch emanates a 20-foot radius of bright light. The effect looks like a regular flame but creates no heat and uses no oxygen. Allies within the area of this light gain a +2 enhancement bonus on Perception and Sense Motive checks, as well as on Knowledge checks to identify monsters that are also within the area and their special powers and vulnerabilities. When an inquisitor casts this spell, the light emanation doubles (40-ft.-radius emanation) while that inquisitor has a judgment active. Light spells counter and dispel darkness spells of an equal or lower level.",Ultimate Combat,1,1,0,0,0,,,3,,,2,,,,,2,3,,,,,3,,"Object touched emanates bright light, granting Perception and Sense Motive bonuses.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Discovery Torch,1320,,,,,,0,,,,,,,,,,,,0,0,0,
Dust Form,transmutation,polymorph,,"alchemist 5, cleric/oracle 6, druid 6, witch 6, psychic 6",1 standard action,"V, S, M (a pinch of dust gathered from a gravestone or sacred shrine)",0,personal,,,you,1 round/level,0,0,,,"Upon casting this spell, you keep your relative form, but you and your equipment become composed entirely of dust. While in this dust form, you take no penalties for squeezing, and can move through spaces as if you were a creature three size categories smaller without penalty. You are also considered incorporeal, though any nonmagical attack you make deals half damage (50%). Magic attacks are unaffected, and you can still use your magic items and other equipment as normal. If the duration ends in a square that your normal space cannot occupy, you take 3d6 damage and are shunted to the nearest open space that you can normally occupy.",Ultimate Combat,1,1,1,0,0,,,6,6,,,,5,,6,,6,,,,,6,,You become an incorporeal creature of dust for a short period of time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dust Form,1322,,,,,,0,,,6,,,,,,,6,,0,0,0,
Effortless Armor,transmutation,,,"cleric/oracle 2, inquisitor 2, magus 2, paladin 2, ranger 2, occultist 2, psychic 2",1 standard action,"V, S",0,personal,,,you,1 minute/level,0,0,,,Armor you wear no longer reduces your speed. You also reduce the armor's armor check penalty by 1 + 1 per five caster levels (maximum 5).,Ultimate Combat,1,1,0,0,0,,,2,,2,,2,,,,2,2,,2,,,2,,Armor you wear no longer slows your speed.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Effortless Armor,1323,,,,,,0,,,2,,,2,,,,2,,0,0,0,
"Endure Elements, Communal",abjuration,,,"alchemist 3, cleric/oracle 2, druid 2, paladin 2, ranger 2, sorcerer/wizard 2, psychic 2",1 standard action,"V, S",0,touch,,,creatures touched,24 hours,0,0,Will negates (harmless),yes (harmless),"This spell functions like endure elements, except you divide the duration in 1-hour increments among the creatures touched.",Ultimate Combat,1,1,0,0,0,2,2,2,2,2,,2,3,,,,2,,,,,2,,"As endure elements, but you may divide the duration among creatures touched.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Endure Elements, Communal",1324,,,,,,0,,,2,,,,,,,2,,0,0,0,
Frightful Aspect,transmutation,polymorph,,"cleric/oracle 8, druid 8, sorcerer/wizard 8, witch 8, psychic 8",1 standard action,"V, S, M (the skin of a toad)",0,personal,,,you,1 minute/level,0,0,,,"You become a larger, awful version of yourself. You grow to size Large, and take on features that horrify your enemies. You gain the following abilities: a +6 size bonus to Strength, a +4 size bonus to Constitution, a +6 natural armor bonus, DR 10/magic, and spell resistance equal to 10 + half your caster level. You also emit an aura that emanates 30 feet from you. Enemy creatures within the aura are shaken. Each time a creature shaken by this aura hits you with a melee attack, that creature becomes frightened for 1d4 rounds, though at the end of that duration it is no longer affected by this aura. The aura's effect is a fear and mind-affecting effect.",Ultimate Combat,1,1,1,0,0,8,8,8,8,,,,,,8,,8,,,,,8,,"You take on a terrifying, Large-sized form of yourself and emit an aura that causes creatures to become shaken or frightened.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frightful Aspect,1332,,,,,,0,,,8,,,,,,,,,0,0,0,
Instrument of Agony,transmutation,,,"cleric/oracle 2, inquisitor 2",1 standard action,"V, S",0,touch,,,weapon touched,1 minutes/level,0,0,"Will negates (harmless, object), see text","yes (harmless, object), see text","You cause a weapon to exude a palpable aura of divine fury. While wielding this weapon, a creature gains a +2 morale bonus on Intimidate checks. When an attack made using the targeted weapon hits, the wielder can spend a free action to discharge the effect to inflict agony on the creature the weapon hit. If that creature has spell resistance, it applies against this effect. If the creature fails a Will save, it is nauseated for 1d4+1 rounds. If it succeeds at the saving throw, the creature is instead sickened for 1 round. The sickened condition created by the instrument is a mind-affecting effect.",Ultimate Combat,1,1,0,0,0,,,2,,,,,,,,2,2,,,,,2,Kyton (2),"Weapon exudes divine fury, granting a bonus on Intimidate checks.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Instrument of Agony,1341,,,,,,0,,,,,,,,,,,,0,0,0,
